"Grapheme","Frequency","Codepoint","UnicodeName"
"थ्",1006,"U+0925, U+094D","DEVANAGARI LETTER THA, DEVANAGARI SIGN VIRAMA"
"पे",997,"U+092A, U+0947","DEVANAGARI LETTER PA, DEVANAGARI VOWEL SIGN E"
"वै",996,"U+0935, U+0948","DEVANAGARI LETTER VA, DEVANAGARI VOWEL SIGN AI"
"कों",972,"U+0915, U+094B, U+0902","DEVANAGARI LETTER KA, DEVANAGARI VOWEL SIGN O, DEVANAGARI SIGN ANUSVARA"
"रूं",971,"U+0930, U+0942, U+0902","DEVANAGARI LETTER RA, DEVANAGARI VOWEL SIGN UU, DEVANAGARI SIGN ANUSVARA"
"य्",968,"U+092F, U+094D","DEVANAGARI LETTER YA, DEVANAGARI SIGN VIRAMA"
"हुं",960,"U+0939, U+0941, U+0902","DEVANAGARI LETTER HA, DEVANAGARI VOWEL SIGN U, DEVANAGARI SIGN ANUSVARA"
"ची",947,"U+091A, U+0940","DEVANAGARI LETTER CA, DEVANAGARI VOWEL SIGN II"
"षा",941,"U+0937, U+093E","DEVANAGARI LETTER SSA, DEVANAGARI VOWEL SIGN AA"
"पृ",915,"U+092A, U+0943","DEVANAGARI LETTER PA, DEVANAGARI VOWEL SIGN VOCALIC R"
"कौ",914,"U+0915, U+094C","DEVANAGARI LETTER KA, DEVANAGARI VOWEL SIGN AU"
"फा",884,"U+092B, U+093E","DEVANAGARI LETTER PHA, DEVANAGARI VOWEL SIGN AA"
"खु",876,"U+0916, U+0941","DEVANAGARI LETTER KHA, DEVANAGARI VOWEL SIGN U"
"आं",873,"U+0906, U+0902","DEVANAGARI LETTER AA, DEVANAGARI SIGN ANUSVARA"
"लें",860,"U+0932, U+0947, U+0902","DEVANAGARI LETTER LA, DEVANAGARI VOWEL SIGN E, DEVANAGARI SIGN ANUSVARA"
"ध्",856,"U+0927, U+094D","DEVANAGARI LETTER DHA, DEVANAGARI SIGN VIRAMA"
"1",852,"U+0031","DIGIT ONE"
"दृ",839,"U+0926, U+0943","DEVANAGARI LETTER DA, DEVANAGARI VOWEL SIGN VOCALIC R"
"गु",824,"U+0917, U+0941","DEVANAGARI LETTER GA, DEVANAGARI VOWEL SIGN U"
"थि",824,"U+0925, U+093F","DEVANAGARI LETTER THA, DEVANAGARI VOWEL SIGN I"
"पै",815,"U+092A, U+0948","DEVANAGARI LETTER PA, DEVANAGARI VOWEL SIGN AI"
"डि",800,"U+0921, U+093F","DEVANAGARI LETTER DDA, DEVANAGARI VOWEL SIGN I"
"घा",794,"U+0918, U+093E","DEVANAGARI LETTER GHA, DEVANAGARI VOWEL SIGN AA"
"पां",794,"U+092A, U+093E, U+0902","DEVANAGARI LETTER PA, DEVANAGARI VOWEL SIGN AA, DEVANAGARI SIGN ANUSVARA"
"टो",788,"U+091F, U+094B","DEVANAGARI LETTER TTA, DEVANAGARI VOWEL SIGN O"
