"Grapheme","Frequency","Codepoint","UnicodeName"
"ಭೌ",1,"U+0CAD, U+0CCC","KANNADA LETTER BHA, KANNADA VOWEL SIGN AU"
"ಮೀ",1,"U+0CAE, U+0CC0","KANNADA LETTER MA, KANNADA VOWEL SIGN II"
"ಮೈ",1,"U+0CAE, U+0CC8","KANNADA LETTER MA, KANNADA VOWEL SIGN AI"
"ಯಂ",1,"U+0CAF, U+0C82","KANNADA LETTER YA, KANNADA SIGN ANUSVARA"
"ಯೆ",1,"U+0CAF, U+0CC6","KANNADA LETTER YA, KANNADA VOWEL SIGN E"
"ರೆಂ",1,"U+0CB0, U+0CC6, U+0C82","KANNADA LETTER RA, KANNADA VOWEL SIGN E, KANNADA SIGN ANUSVARA"
"ಲೀ",1,"U+0CB2, U+0CC0","KANNADA LETTER LA, KANNADA VOWEL SIGN II"
"ಲೇ",1,"U+0CB2, U+0CC7","KANNADA LETTER LA, KANNADA VOWEL SIGN EE"
"ವೀ",1,"U+0CB5, U+0CC0","KANNADA LETTER VA, KANNADA VOWEL SIGN II"
"ವುಂ",1,"U+0CB5, U+0CC1, U+0C82","KANNADA LETTER VA, KANNADA VOWEL SIGN U, KANNADA SIGN ANUSVARA"
"ಶೀ",1,"U+0CB6, U+0CC0","KANNADA LETTER SHA, KANNADA VOWEL SIGN II"
"ಶೇ",1,"U+0CB6, U+0CC7","KANNADA LETTER SHA, KANNADA VOWEL SIGN EE"
"ಹೆ",1,"U+0CB9, U+0CC6","KANNADA LETTER HA, KANNADA VOWEL SIGN E"
"ಹೇ",1,"U+0CB9, U+0CC7","KANNADA LETTER HA, KANNADA VOWEL SIGN EE"
"ಹೋ",1,"U+0CB9, U+0CCB","KANNADA LETTER HA, KANNADA VOWEL SIGN OO"
"ಳಾ",1,"U+0CB3, U+0CBE","KANNADA LETTER LLA, KANNADA VOWEL SIGN AA"
