"Grapheme","Frequency","Codepoint","UnicodeName"
"င်္",1,"U+1004, U+103A, U+1039","MYANMAR LETTER NGA, MYANMAR SIGN ASAT, MYANMAR SIGN VIRAMA"
"ဆွဲ",1,"U+1006, U+103D, U+1032","MYANMAR LETTER CHA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN AI"
"ဇူ",1,"U+1007, U+1030","MYANMAR LETTER JA, MYANMAR VOWEL SIGN UU"
"ဋ္",1,"U+100B, U+1039","MYANMAR LETTER TTA, MYANMAR SIGN VIRAMA"
"တံ့",1,"U+1010, U+1036, U+1037","MYANMAR LETTER TA, MYANMAR SIGN ANUSVARA, MYANMAR SIGN DOT BELOW"
"တွေ",1,"U+1010, U+103D, U+1031","MYANMAR LETTER TA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E"
"တီ",1,"U+1010, U+102E","MYANMAR LETTER TA, MYANMAR VOWEL SIGN II"
"ထီ",1,"U+1011, U+102E","MYANMAR LETTER THA, MYANMAR VOWEL SIGN II"
"ဓ",1,"U+1013","MYANMAR LETTER DHA"
"နွ",1,"U+1014, U+103D","MYANMAR LETTER NA, MYANMAR CONSONANT SIGN MEDIAL WA"
"နေ့",1,"U+1014, U+1031, U+1037","MYANMAR LETTER NA, MYANMAR VOWEL SIGN E, MYANMAR SIGN DOT BELOW"
"ပိ",1,"U+1015, U+102D","MYANMAR LETTER PA, MYANMAR VOWEL SIGN I"
"ဖိ",1,"U+1016, U+102D","MYANMAR LETTER PHA, MYANMAR VOWEL SIGN I"
"ဘူ",1,"U+1018, U+1030","MYANMAR LETTER BHA, MYANMAR VOWEL SIGN UU"
"မြှ",1,"U+1019, U+103C, U+103E","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL HA"
"မွ",1,"U+1019, U+103D","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL WA"
"မွေ့",1,"U+1019, U+103D, U+1031, U+1037","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E, MYANMAR SIGN DOT BELOW"
"မှီ",1,"U+1019, U+103E, U+102E","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN II"
"မီ",1,"U+1019, U+102E","MYANMAR LETTER MA, MYANMAR VOWEL SIGN II"
"မု",1,"U+1019, U+102F","MYANMAR LETTER MA, MYANMAR VOWEL SIGN U"
"မေ",1,"U+1019, U+1031","MYANMAR LETTER MA, MYANMAR VOWEL SIGN E"
"မ့်",1,"U+1019, U+103A, U+1037","MYANMAR LETTER MA, MYANMAR SIGN ASAT, MYANMAR SIGN DOT BELOW"
"ယံ",1,"U+101A, U+1036","MYANMAR LETTER YA, MYANMAR SIGN ANUSVARA"
"ယျ",1,"U+101A, U+103B","MYANMAR LETTER YA, MYANMAR CONSONANT SIGN MEDIAL YA"
"ယှ",1,"U+101A, U+103E","MYANMAR LETTER YA, MYANMAR CONSONANT SIGN MEDIAL HA"
"ရွံ့",1,"U+101B, U+103D, U+1036, U+1037","MYANMAR LETTER RA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR SIGN ANUSVARA, MYANMAR SIGN DOT BELOW"
"ရွှေ့",1,"U+101B, U+103D, U+103E, U+1031, U+1037","MYANMAR LETTER RA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN E, MYANMAR SIGN DOT BELOW"
"လျှို့",1,"U+101C, U+103B, U+103E, U+102D, U+102F, U+1037","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U, MYANMAR SIGN DOT BELOW"
"လျှေ",1,"U+101C, U+103B, U+103E, U+1031","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN E"
"လွှဲ",1,"U+101C, U+103D, U+103E, U+1032","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN AI"
"လ်",1,"U+101C, U+103A","MYANMAR LETTER LA, MYANMAR SIGN ASAT"
"အို",1,"U+1021, U+102D, U+102F","MYANMAR LETTER A, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
